186,3108,-0.00957717,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,131.401,155.787,-0.0151233,3.02512,6.79226,0.74209,-0.00135949,0.999999,-0.000330725,-7.97291,-174.185,8.48567,801.345,0.00659457,1.30341,0.0158528,0.00742904,0.606498,0.00430193,0.795038,-42.0359,0.00339712,-10.2785,-0.0149749,-0.0552455,-0.0142237,4,0,0
187,3125,-0.00933059,0.99998,0,1238.2,2.31,1.919,1.917,1.999,132.131,155.822,-0.0159391,3.01699,6.78596,0.75199,-0.00135949,0.999999,-0.000330725,-7.97291,-174.887,8.48554,801.173,0.00632423,1.30259,0.0157033,0.00727448,0.606176,0.00432746,0.795286,-42.0335,-0.00663414,-10.3287,-0.0162077,-0.0489119,-0.00895465,4,0,0
188,3141,-0.00921191,1,0,1238.2,2.31,1.919,1.917,1.999,132.861,155.85,-0.0167241,3.00961,6.78042,0.761139,-0.00135949,0.999999,-0.000330725,-7.97291,-175.588,8.4853,801,0.005997,1.30181,0.0156325,0.00712119,0.605865,0.00440129,0.795524,-42.0302,-0.0130828,-10.3739,-0.0196155,-0.0470587,-0.00423487,4,0,0
189,3158,-0.00915077,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,133.591,155.908,-0.0175376,3.00356,6.77607,0.769022,-0.00129513,0.999999,-0.000166359,-8.09324,-176.289,8.48489,800.825,0.00568896,1.30099,0.0156323,0.00699676,0.605543,0.00449736,0.79577,-42.0282,-0.0235296,-10.4494,-0.0184639,-0.0487552,-6.63E-06,4,0,0
190,3175,-0.00919324,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,134.322,155.938,-0.018325,2.99808,6.77242,0.776276,-0.00237986,0.999997,-0.000459449,-8.05054,-176.99,8.48425,800.65,0.00539936,1.3002,0.0158227,0.00693735,0.60523,0.00466354,0.796007,-42.025,-0.0365214,-10.4973,-0.0173542,-0.0471981,0.0114191,4,0,0
191,3191,-0.00937555,0.99998,0,1238.2,2.31,1.919,1.917,1.999,135.053,155.98,-0.0191366,2.99366,6.76977,0.78252,-0.00237986,0.999997,-0.000459449,-8.05054,-177.691,8.48344,800.474,0.005054,1.29939,0.0160703,0.00687285,0.604907,0.00486939,0.796251,-42.0217,-0.0475379,-10.5576,-0.0206947,-0.048645,0.014849,4,0,0
192,3208,-0.00955146,1,0,1238.2,2.31,1.919,1.917,1.999,135.785,156.008,-0.020052,2.99001,6.76801,0.787945,-0.00237986,0.999997,-0.000459449,-8.05054,-178.393,8.48241,800.297,0.00472937,1.29848,0.0164717,0.00686268,0.604543,0.00513055,0.796527,-42.0161,-0.0602855,-10.6119,-0.0194474,-0.0548829,0.0240719,4,0,0
193,3225,-0.00990725,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,136.517,156.046,-0.0210905,2.98748,6.76725,0.792298,-0.00218439,0.999998,5.51E-05,-8.42727,-179.094,8.48121,800.119,0.00438846,1.29744,0.0170116,0.00688727,0.604128,0.00545219,0.796839,-42.0109,-0.0703738,-10.6747,-0.0204177,-0.062254,0.0323712,4,0,0
194,3241,-0.0102851,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,137.25,156.086,-0.0222721,2.98591,6.76751,0.79564,-0.00218439,0.999998,5.51E-05,-8.42727,-179.795,8.47982,799.94,0.00410691,1.29626,0.0175928,0.00694726,0.603657,0.00577291,0.797193,-42.0063,-0.0820475,-10.7386,-0.0168553,-0.0708326,0.0348473,4,0,0
195,3258,-0.0108085,0.99998,0,1238.2,2.31,1.919,1.917,1.999,137.982,156.143,-0.0236222,2.98565,6.76901,0.79772,-0.00181883,0.999998,0.000158394,-8.44411,-180.495,8.47827,799.759,0.00388545,1.29491,0.018286,0.00706407,0.603117,0.00612082,0.797598,-42.0022,-0.0912858,-10.8181,-0.0132464,-0.0809181,0.0415573,4,0,0
196,3275,-0.0110487,1,0,1238.2,2.31,1.919,1.917,1.999,138.716,156.163,0.0127329,2.96035,6.74319,0.822433,-0.00181883,0.999998,0.000158394,-8.44411,-181.196,8.47664,799.578,0.00372189,1.29352,0.0188782,0.00717297,0.602562,0.00641128,0.798014,-42.0006,-0.0972248,-10.847,-0.0097791,-0.083244,0.0355018,4,0,0
197,3291,-0.0108993,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,139.449,156.227,0.0114523,2.93429,6.71675,0.848165,-0.00181883,0.999998,0.000158394,-8.44411,-181.897,8.47488,799.397,0.00361326,1.29224,0.0192586,0.00724002,0.60205,0.00660045,0.798399,-42.003,-0.104708,-10.9077,-0.00649692,-0.0767518,0.022808,4,0,0
198,3308,-0.0106689,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,140.181,156.261,0.0102696,2.90875,6.69083,0.873322,-0.00165446,0.999998,0.000605378,-8.77149,-182.598,8.47311,799.214,0.0035593,1.29106,0.0192563,0.00721387,0.601578,0.00662003,0.798754,-42.0069,-0.10567,-10.9311,-0.00323419,-0.0708989,-0.000137872,4,0,0
199,3325,-0.0102974,0.99998,0,1238.2,2.31,1.919,1.917,1.999,140.907,156.314,0.00917599,2.88404,6.66579,0.897708,-2.76E-05,0.999999,0.00108112,-8.85399,-183.299,8.47149,799.031,0.00363476,1.28996,0.0187602,0.00709127,0.601142,0.00640307,0.799085,-42.0091,-0.0978769,-10.9802,0.00450652,-0.0655405,-0.0297397,4,0,0
200,3341,-0.00984242,1,0,1238.2,2.31,1.919,1.917,1.999,141.634,156.381,0.00811207,2.86028,6.64164,0.921084,-2.76E-05,0.999999,0.00108112,-8.85399,-183.999,8.46998,798.846,0.00387861,1.2889,0.0183801,0.00707118,0.600717,0.00618168,0.799406,-42.0134,-0.0917095,-11.0371,0.0146043,-0.0637929,-0.0227892,4,0,0
201,3358,-0.00955729,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,142.361,156.427,0.00716567,2.83717,6.6182,0.943818,-2.76E-05,0.999999,0.00108112,-8.85399,-184.7,8.46856,798.661,0.00415967,1.28795,0.0178957,0.00703523,0.600339,0.00590698,0.799693,-42.015,-0.0861589,-11.082,0.0168331,-0.0567249,-0.0290415,4,0,0
202,3375,-0.00920454,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,143.088,156.491,0.00635899,2.81525,6.5959,0.965408,4.66E-05,0.999999,0.00129,-9.00703,-185.401,8.46733,798.475,0.00454526,1.28714,0.0173176,0.00701362,0.600017,0.0055629,0.799937,-42.0164,-0.0754541,-11.1457,0.0230984,-0.04836,-0.0346628,4,0,0
203,3391,-0.00883593,0.99998,0,1238.2,2.31,1.919,1.917,1.999,143.815,156.525,0.00558388,2.79373,6.57399,0.986549,0.00131942,0.999998,0.00167651,-9.07887,-186.102,8.46645,798.288,0.00489769,1.28637,0.0169932,0.00705521,0.599707,0.00533017,0.800171,-42.016,-0.0544459,-11.1842,0.0211174,-0.0464585,-0.0194495,4,0,0
204,3408,-0.00859114,1,0,1238.2,2.31,1.919,1.917,1.999,144.543,156.574,0.00495612,2.77302,6.55291,1.00687,0.00131942,0.999998,0.00167651,-9.07887,-186.803,8.46599,798.101,0.00533444,1.28574,0.0165931,0.00710839,0.599455,0.00504136,0.800361,-42.0172,-0.0297088,-11.2328,0.0261712,-0.037642,-0.023989,4,0,0
205,3425,-0.00829705,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,145.271,156.639,0.00429497,2.75333,6.5329,1.02623,0.00131942,0.999998,0.00167651,-9.07887,-187.503,8.46567,797.912,0.00584991,1.28508,0.0163983,0.00725467,0.599189,0.00481127,0.80056,-42.0175,-0.0213188,-11.3015,0.0308932,-0.0396238,-0.011691,4,0,0
206,3441,-0.00813606,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,145.998,156.677,0.00378714,2.73436,6.51353,1.04482,0.00131942,0.999998,0.00167651,-9.07887,-188.204,8.46564,797.723,0.00629221,1.28457,0.0161423,0.00735386,0.598985,0.00457816,0.800713,-42.0172,-0.00369984,-11.3431,0.0265078,-0.030459,-0.0153496,4,0,0
207,3458,-0.00793515,0.99998,0,1238.2,2.31,1.919,1.917,1.999,146.727,156.727,0.00331471,2.71614,6.495,1.06265,0.00110776,0.999999,0.00106198,-8.62852,-188.905,8.46594,797.533,0.00671266,1.2841,0.0159419,0.00746112,0.598795,0.00437375,0.800856,-42.0175,0.0166878,-11.3955,0.0251992,-0.0283129,-0.0120192,4,0,0
208,3475,-0.00779675,1,0,1238.2,2.31,1.919,1.917,1.999,147.455,156.767,0.0028759,2.69876,6.47723,1.07966,0.00245537,0.999996,0.00148636,-8.7123,-189.606,8.46652,797.342,0.0071896,1.28366,0.0156915,0.00757623,0.598618,0.00413235,0.800988,-42.0162,0.0328224,-11.4427,0.0285846,-0.0263111,-0.0150142,4,0,0
209,3491,-0.00766677,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,148.183,156.823,0.0325467,2.67513,6.45341,1.10316,0.00245537,0.999996,0.00148636,-8.7123,-190.307,8.46741,797.15,0.00764814,1.28319,0.0154857,0.00769734,0.598429,0.00391446,0.801129,-42.0174,0.0514925,-11.4972,0.0274816,-0.0280935,-0.0123436,4,0,0
210,3508,-0.00762412,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,148.912,156.861,0.0321042,2.63738,6.41449,1.13974,0.00245537,0.999996,0.00148636,-8.7123,-191.007,8.46848,796.957,0.00808739,1.28275,0.0152394,0.00779876,0.598251,0.00368608,0.801262,-42.0163,0.0620462,-11.5404,0.0263257,-0.0265344,-0.01477,4,0,0
211,3525,-0.00771247,0.99998,0,1238.2,2.31,1.919,1.917,1.999,149.641,156.91,0.0316359,2.60053,6.37647,1.17541,0.00206328,0.999998,0.000308466,-7.84878,-191.708,8.46989,796.764,0.00843308,1.28228,0.015102,0.00789533,0.598063,0.00352947,0.801403,-42.0136,0.0829426,-11.6015,0.0207192,-0.0280479,-0.00823982,4,0,0
212,3541,-0.0078316,1,0,1238.2,2.31,1.919,1.917,1.999,150.37,156.948,0.0311466,2.56453,6.33934,1.21024,0.00215897,0.999998,0.000340012,-7.85555,-192.409,8.47142,796.569,0.00875702,1.28179,0.0150626,0.00801252,0.597865,0.0034188,0.801549,-42.0103,0.0905366,-11.6534,0.0194157,-0.0293511,-0.00236339,4,0,0
213,3558,-0.00803384,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,151.099,156.987,0.0305218,2.52929,6.30293,1.2443,0.00215897,0.999998,0.000340012,-7.85555,-193.11,8.47322,796.374,0.00906311,1.28117,0.0150514,0.0081308,0.597613,0.00332534,0.801736,-42.0085,0.106484,-11.7,0.0183474,-0.0374483,-0.000676683,4,0,0
214,3575,-0.00822959,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,151.828,157.031,0.0298615,2.49495,6.26741,1.27753,0.00215897,0.999998,0.000340012,-7.85555,-193.81,8.47505,796.178,0.00931342,1.28051,0.0150132,0.00821864,0.597348,0.00323792,0.801934,-42.0062,0.108534,-11.7539,0.0150026,-0.039583,-0.00229811,4,0,0
215,3591,-0.00836971,0.99998,0,1238.2,2.31,1.919,1.917,1.999,152.557,157.05,0.0291695,2.46106,6.23241,1.31024,0.00215897,0.999998,0.000340012,-7.85555,-194.511,8.47703,795.981,0.00954538,1.27982,0.0149027,0.00827758,0.59707,0.00312721,0.802141,-42.0029,0.117761,-11.7844,0.0139013,-0.0414764,-0.00662422,4,0,0
216,3608,-0.00837198,1,0,1238.2,2.31,1.919,1.917,1.999,153.287,157.099,0.0285036,2.42807,6.19825,1.34205,0.00147169,0.999999,-1.36E-05,-7.70805,-195.212,8.47897,795.784,0.00964545,1.27915,0.0147279,0.00826451,0.596803,0.00302996,0.802339,-42.0033,0.1161,-11.8338,0.00599506,-0.0399074,-0.0104822,4,0,0
217,3625,-0.00817917,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,154.017,157.13,0.0279631,2.39553,6.16448,1.37348,0.00147169,0.999999,-1.36E-05,-7.70805,-195.912,8.48088,795.586,0.0096419,1.27861,0.0144187,0.00817002,0.596587,0.00290918,0.802501,-42.0044,0.114605,-11.8618,-0.000218013,-0.0324036,-0.0185346,4,0,0
218,3641,-0.00793869,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,154.747,157.165,0.0275105,2.36338,6.13121,1.40446,0.00147169,0.999999,-1.36E-05,-7.70805,-196.613,8.48277,795.387,0.0095454,1.27816,0.0139356,0.00798658,0.596408,0.00274593,0.802637,-42.0073,0.11326,-11.8869,-0.00579043,-0.0271265,-0.0289563,4,0,0
219,3658,-0.00769252,0.99998,0,1238.2,2.31,1.919,1.917,1.999,155.477,157.201,0.0271386,2.33187,6.09853,1.4348,0.00147169,0.999999,-1.36E-05,-7.70805,-197.314,8.48459,795.188,0.00947505,1.27779,0.0135765,0.00785077,0.596261,0.00262425,0.802748,-42.0063,0.109628,-11.9276,-0.00422093,-0.0222839,-0.0215235,4,0,0
220,3675,-0.00737423,1,0,1238.2,2.31,1.919,1.917,1.999,156.207,157.248,0.0267915,2.30075,6.06624,1.46475,0.00130471,0.999999,0.000868899,-8.4428,-198.015,8.48633,794.989,0.00942896,1.27744,0.0133285,0.00775791,0.596122,0.00253982,0.802852,-42.0107,0.10418,-11.9599,-0.00276552,-0.0208177,-0.0148621,4,0,0
221,3691,-0.00716021,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,156.937,157.271,0.0265092,2.27008,6.03439,1.49424,0.00130471,0.999999,0.000868899,-8.4428,-198.716,8.48795,794.789,0.00935968,1.27716,0.0129814,0.00762629,0.596011,0.0024222,0.802937,-42.0113,0.0973149,-11.9806,-0.00415559,-0.0169313,-0.0208061,4,0,0
222,3708,-0.00691491,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,157.668,157.327,0.0262845,2.23992,6.00306,1.52329,0.000620859,0.999996,0.00283738,-10.1432,-199.417,8.48958,794.588,0.00922955,1.27693,0.0127246,0.00749728,0.595922,0.00235875,0.803004,-42.0159,0.0981975,-12.0216,-0.00780153,-0.0134635,-0.0153882,4,0,0
223,3725,-0.00669777,0.99998,0,1238.2,2.31,1.919,1.917,1.999,158.398,157.354,0.0410607,2.20313,5.96652,1.56025,0.000620859,0.999996,0.00283738,-10.1432,-200.118,8.49115,794.387,0.00915542,1.27673,0.0123873,0.00736676,0.595841,0.00224614,0.803065,-42.0165,0.0942258,-12.0464,-0.00444527,-0.0122941,-0.0202218,4,0,0
224,3741,-0.00647726,1,0,1238.2,2.31,1.919,1.917,1.999,159.129,157.4,0.0409497,2.16293,5.92632,1.60045,0.000620859,0.999996,0.00283738,-10.1432,-200.819,8.49264,794.185,0.00909885,1.27661,0.012172,0.0072798,0.595798,0.00217697,0.803099,-42.0208,0.0892213,-12.0777,-0.00339146,-0.00665465,-0.0129019,4,0,0
225,3758,-0.00625978,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,159.86,157.439,0.0408596,2.12312,5.88651,1.64026,4.14E-05,0.999994,0.00331294,-10.6373,-201.52,8.49404,793.983,0.00894816,1.27652,0.0119285,0.00714664,0.595763,0.00212439,0.803126,-42.0241,0.0847174,-12.1059,-0.00903345,-0.00539908,-0.0145976,4,0,0
226,3775,-0.00604502,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,160.591,157.485,0.0408287,2.08389,5.84727,1.67949,4.14E-05,0.999994,0.00331294,-10.6373,-202.221,8.49537,793.781,0.00877468,1.27649,0.0117111,0.00701221,0.595752,0.0020889,0.803135,-42.0281,0.0806638,-12.1385,-0.0103982,-0.00184364,-0.0130283,4,0,0
227,3791,-0.00584383,0.99998,0,1238.2,2.31,1.919,1.917,1.999,161.323,157.521,0.040817,2.04485,5.80823,1.71853,4.14E-05,0.999994,0.00331294,-10.6373,-202.922,8.49667,793.578,0.00862083,1.27648,0.0114709,0.00687884,0.595748,0.00203829,0.803139,-42.0329,0.0780579,-12.1569,-0.00922194,-0.000702522,-0.0144016,4,0,0
228,3808,-0.00564484,1,0,1238.2,2.31,1.919,1.917,1.999,162.054,157.565,0.0408619,2.00621,5.76959,1.75718,4.14E-05,0.999994,0.00331294,-10.6373,-203.624,8.49784,793.374,0.00848511,1.27653,0.0112934,0.00677152,0.595768,0.0020073,0.803126,-42.0371,0.071022,-12.1868,-0.00813526,0.00268673,-0.0106374,4,0,0
229,3825,-0.00547776,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,162.786,157.591,0.0409243,1.96794,5.73132,1.79544,-0.00104492,0.999996,0.00243746,-10.1645,-204.325,8.49885,793.171,0.00825534,1.27659,0.0110222,0.00659855,0.595794,0.00196665,0.803108,-42.0397,0.0608962,-12.2037,-0.0137716,0.0037519,-0.0162542,4,0,0
230,3841,-0.00529722,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,163.518,157.643,0.0410054,1.93,5.69339,1.83338,-0.00104492,0.999996,0.00243746,-10.1645,-205.027,8.49966,792.966,0.00800334,1.27667,0.010685,0.00639699,0.595829,0.00190607,0.803084,-42.0469,0.0498568,-12.231,-0.0151041,0.00486738,-0.0202119,4,0,0
231,3858,-0.00511828,0.99998,0,1238.2,2.31,1.919,1.917,1.999,164.25,157.681,0.0411425,1.89239,5.65577,1.871,-0.00104492,0.999996,0.00243746,-10.1645,-205.728,8.50037,792.762,0.00769123,1.27681,0.0104078,0.0061892,0.595886,0.00188731,0.803043,-42.0516,0.0436165,-12.2526,-0.0187068,0.00820933,-0.0166186,4,0,0
232,3875,-0.00494735,1,0,1238.2,2.31,1.919,1.917,1.999,164.982,157.727,0.0412986,1.85503,5.61841,1.90836,-0.00104492,0.999996,0.00243746,-10.1645,-206.43,8.50091,792.557,0.00739774,1.27696,0.0100744,0.00597216,0.59595,0.00184041,0.802997,-42.0592,0.0335072,-12.2721,-0.0175904,0.00935186,-0.0199876,4,0,0
233,3891,-0.00478624,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,165.714,157.76,0.0414735,1.81793,5.58131,1.94545,-0.00133572,0.999996,0.00233778,-10.1457,-207.132,8.50117,792.352,0.00712289,1.27714,0.00964717,0.00573467,0.596023,0.0017503,0.802945,-42.0653,0.0163634,-12.2846,-0.0164723,0.0104952,-0.025607,4,0,0
234,3908,-0.00463631,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,166.446,157.81,0.0416672,1.78116,5.54448,1.98223,-0.00172352,0.999998,0.00103137,-9.19121,-207.834,8.50123,792.146,0.00682917,1.27733,0.00915391,0.00546992,0.596103,0.00163927,0.802888,-42.0722,0.00514852,-12.3094,-0.0176024,0.011618,-0.0295681,4,0,0
235,3925,-0.00448533,0.99998,0,1238.2,2.31,1.919,1.917,1.999,167.179,157.849,0.0418422,1.74464,5.50802,2.01874,-0.00172352,0.999998,0.00103137,-9.19121,-208.536,8.50113,791.941,0.00651695,1.27751,0.00864061,0.00519173,0.596175,0.00152581,0.802836,-42.0793,-0.00494486,-12.3244,-0.0187117,0.0104923,-0.0307687,4,0,0
236,3941,-0.00433339,1,0,1238.2,2.31,1.919,1.917,1.999,167.912,157.888,0.0420734,1.70819,5.47151,2.0552,-0.00172352,0.999998,0.00103137,-9.19121,-209.238,8.50075,791.735,0.00618558,1.27774,0.00814638,0.00491155,0.59627,0.00142564,0.802768,-42.0865,-0.0212961,-12.3379,-0.019859,0.0138673,-0.0296263,4,0,0
237,3958,-0.0041806,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,168.645,157.935,0.0422862,1.67212,5.43551,2.09126,-0.00172352,0.999998,0.00103137,-9.19121,-209.94,8.50023,791.528,0.00587325,1.27795,0.00759566,0.00462214,0.596358,0.00129722,0.802704,-42.0939,-0.0305392,-12.3598,-0.0187178,0.0127617,-0.0330121,4,0,0
238,3975,-0.00403361,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,169.378,157.974,0.0425558,1.63619,5.39957,2.12719,-0.00149779,0.999998,0.00111001,-9.20606,-210.643,8.49956,791.322,0.0055794,1.27822,0.00695136,0.00431224,0.596468,0.00112566,0.802625,-42.1013,-0.0388579,-12.3722,-0.0176081,0.0161566,-0.0386219,4,0,0
239,3991,-0.00389636,0.99998,0,1238.2,2.31,1.919,1.917,1.999,170.111,158.028,0.0427695,1.60052,5.3639,2.16287,-0.00171982,0.999998,0.000363088,-8.66184,-211.346,8.49862,791.115,0.0053424,1.27843,0.00632873,0.00403154,0.596556,0.000946048,0.802561,-42.1123,-0.0553289,-12.3878,-0.0142017,0.0128139,-0.0373218,4,0,0
240,4008,-0.00375317,1,0,1238.2,2.31,1.919,1.917,1.999,170.845,158.062,0.0430397,1.56491,5.32829,2.19848,-0.00171982,0.999998,0.000363088,-8.66184,-212.048,8.49758,790.908,0.00508643,1.2787,0.0056865,0.00373737,0.596666,0.000764179,0.802481,-42.1193,-0.0613147,-12.3978,-0.0153377,0.0161916,-0.0384975,4,0,0
241,4025,-0.00361421,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,171.578,158.114,0.0432913,1.52949,5.29287,2.2339,-0.00171982,0.999998,0.000363088,-8.66184,-212.751,8.49639,790.7,0.00484951,1.27896,0.00502534,0.00344513,0.596768,0.000569146,0.802406,-42.1306,-0.0702933,-12.4104,-0.0141963,0.0150824,-0.0396318,4,0,0
242,4041,-0.00348235,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,172.312,158.163,0.043562,1.4942,5.25758,2.26912,-0.00158595,0.999999,0.00040961,-8.67011,-213.454,8.49507,790.493,0.00463143,1.27923,0.00434544,0.00315481,0.596878,0.000361014,0.802326,-42.1395,-0.078374,-12.4283,-0.0130659,0.0162219,-0.0407548,4,0,0
243,4058,-0.00335391,0.99998,0,1238.2,2.31,1.919,1.917,1.999,173.046,158.205,0.0438137,1.4591,5.22249,2.30428,-0.00176327,0.999998,-0.000186766,-8.23673,-214.157,8.49363,790.285,0.00443237,1.27948,0.00372171,0.00288884,0.596981,0.000169839,0.80225,-42.1498,-0.0856467,-12.4348,-0.0119266,0.0151092,-0.0373879,4,0,0
244,4075,-0.00322773,1,0,1238.2,2.31,1.919,1.917,1.999,173.78,158.247,0.0440848,1.42407,5.18746,2.33931,-0.00176327,0.999998,-0.000186766,-8.23673,-214.861,8.49208,790.077,0.00425218,1.27975,0.00311678,0.00263599,0.59709,-1.94E-05,0.80217,-42.158,-0.0921921,-12.4484,-0.010796,0.0162449,-0.0362608,4,0,0
245,4091,-0.00310747,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,174.515,158.303,0.044375,1.38924,5.15262,2.37414,-0.00176327,0.999998,-0.000186766,-8.23673,-215.564,8.49048,789.869,0.0041284,1.28004,0.00253066,0.00241133,0.597208,-0.000217862,0.802083,-42.1695,-0.0957266,-12.4642,-0.00741435,0.0173848,-0.0351331,4,0,0
246,4108,-0.00298974,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,175.249,158.356,0.0446461,1.3544,5.11778,2.40898,-0.00163938,0.999999,-0.00014377,-8.24393,-216.268,8.48882,789.661,0.00398604,1.28031,0.00207581,0.00221837,0.597317,-0.000358069,0.802002,-42.1821,-0.0989076,-12.4731,-0.0085291,0.0162608,-0.0272651,4,0,0
247,4125,-0.00287891,0.99998,0,1238.2,2.31,1.919,1.917,1.999,175.984,158.389,0.0448988,1.31969,5.08308,2.44369,-0.00163938,0.999999,-0.00014377,-8.24393,-216.972,8.48708,789.453,0.00386261,1.28056,0.00165473,0.00204305,0.597419,-0.000490318,0.801927,-42.1892,-0.103679,-12.4811,-0.0073954,0.0151412,-0.0252408,4,0,0
248,4141,-0.00277284,1,0,1238.2,2.31,1.919,1.917,1.999,176.719,158.448,0.0451702,1.28505,5.04838,2.47833,-0.00169911,0.999999,-0.000345323,-8.0978,-217.676,8.4853,789.244,0.00379555,1.28084,0.00132516,0.00191763,0.597528,-0.000602692,0.801845,-42.2033,-0.106256,-12.4912,-0.0040169,0.0162731,-0.0197548,4,0,0
249,4158,-0.00267371,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,177.454,158.498,0.0454603,1.25041,5.01379,2.51297,-0.00169911,0.999999,-0.000345323,-8.0978,-218.38,8.48346,789.035,0.00370978,1.28113,0.00102308,0.0017929,0.597645,-0.000698438,0.801759,-42.2153,-0.110121,-12.5003,-0.00513813,0.0173982,-0.0181072,4,0,0
250,4175,-0.00257683,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,178.189,158.533,0.045732,1.21584,4.97922,2.54755,-0.00226454,0.999997,-0.000541451,-8.06688,-219.085,8.48161,788.827,0.00364288,1.2814,0.000844398,0.00171258,0.597754,-0.000750307,0.801677,-42.2229,-0.110817,-12.5085,-0.00400907,0.0162751,-0.0107109,4,0,0
251,4191,-0.00249,0.99998,0,1238.2,2.31,1.919,1.917,1.999,178.925,158.593,0.0459848,1.18132,4.94471,2.58206,-0.00226454,0.999997,-0.000541451,-8.06688,-219.789,8.4797,788.618,0.00355726,1.28165,0.000636607,0.00161606,0.597856,-0.000808214,0.801602,-42.2382,-0.113947,-12.5159,-0.00512998,0.0151502,-0.0124556,4,0,0
252,4208,-0.00240016,1,0,1238.2,2.31,1.919,1.917,1.999,179.661,158.648,0.046219,1.14687,4.91019,2.61652,-0.00227204,0.999997,-0.000566686,-8.04864,-220.494,8.47777,788.409,0.00349048,1.28188,0.000507082,0.00155047,0.59795,-0.000840344,0.801532,-42.2511,-0.115638,-12.5263,-0.00400244,0.0140264,-0.00776424,4,0,0
253,4225,-0.00231534,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,180.396,158.678,0.0464717,1.11236,4.87575,2.65102,-0.00227204,0.999997,-0.000566686,-8.04864,-221.199,8.47577,788.2,0.00340494,1.28214,0.000354098,0.00147034,0.598051,-0.000876269,0.801456,-42.2594,-0.119188,-12.5276,-0.0051257,0.0151516,-0.00917051,4,0,0
254,4241,-0.00222567,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,181.132,158.73,0.0467432,1.07791,4.84129,2.68547,-0.00227204,0.999997,-0.000566686,-8.04864,-221.905,8.47376,787.991,0.0033382,1.28241,0.000264622,0.00141672,0.59816,-0.00089236,0.801375,-42.2728,-0.120557,-12.5333,-0.00399964,0.0162774,-0.00536374,4,0,0
255,4258,-0.00211879,0.99998,0,1238.2,2.31,1.919,1.917,1.999,181.869,158.77,0.0470336,1.04327,4.80665,2.72011,-0.00238413,0.999997,-0.000606544,-8.0421,-222.61,8.47169,787.782,0.00329027,1.2827,4.19E-05,0.00133077,0.598276,-0.000967452,0.801288,-42.2865,-0.123433,-12.5261,-0.00287106,0.0174033,-0.0133493,4,0,0
256,4275,-0.00198087,1,0,1238.2,2.31,1.919,1.917,1.999,182.605,158.827,0.0473804,1.00876,4.77214,2.75463,-0.00238413,0.999997,-0.000606544,-8.0421,-223.316,8.4696,787.572,0.0032612,1.28305,-0.000283709,0.00122152,0.598415,-0.00108943,0.801184,-42.3004,-0.125281,-12.5344,-0.00173944,0.0207789,-0.0195184,4,0,0
257,4291,-0.0017869,1,3.65E-05,1238.2,2.31,1.919,1.917,1.999,183.342,158.874,0.0477832,0.97392,4.7373,2.78946,-0.00248712,0.999997,-0.000951985,-7.79311,-224.022,8.46748,787.363,0.00321349,1.28345,-0.000640096,0.00109554,0.598577,-0.00121814,0.801063,-42.3177,-0.126945,-12.5222,-0.00285487,0.0241553,-0.0213624,4,0,0
258,4308,-0.00149178,0.999971,3.55E-05,1238.2,2.31,1.919,1.917,1.999,184.078,158.912,0.048205,0.939088,4.70247,2.82424,-0.00248712,0.999997,-0.000951985,-7.79311,-224.728,8.46533,787.154,0.00318474,1.28387,-0.00107995,0.000952083,0.598746,-0.00138591,0.800937,-42.3281,-0.128443,-12.5238,-0.00171803,0.0252803,-0.0263651,4,0,0
